"INDEX_NAME","INDEX_CLASS","METRIC_NAME","SAMPLEID","METRIC_VALUE","LEVEL","NUMERIC_RULES","SYMBOL","LOWER","UPPER","INCREASE","DESCRIPTION","RULE_TYPE","EXC_RULE","NOTE_RULE","SITE_TYPE","INDEX_REGION","MEMBERSHIP","NAME_WIDE"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9219",1,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9221",8,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9221",8,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0.6,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9222",3,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9222",3,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9237",3,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9237",3,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9243",2,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9243",2,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9162",1,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9162",1,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9170",0,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9170",0,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9208",1,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9208",1,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9209",3,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9209",3,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9211",1,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9211",1,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9176",1,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9176",1,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9215",0,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9215",0,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9220",2,2,">=12 (10 - 14)",">=",10,14,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_EPT","Samp9220",2,3,">=7 (5 - 10)",">=",5,10,TRUE,"number taxa - Orders Ephemeroptera, Plecoptera, and Trichoptera (EPT)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_EPT"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9215",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9215",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9221",2,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0.5,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9221",2,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9243",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9243",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9211",2,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0.5,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9211",2,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9222",2,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0.5,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9222",2,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9237",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9237",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9208",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9208",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9217",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9217",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9142",2,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0.5,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9142",2,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9212",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9212",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9214",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9214",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9160",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9160",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9162",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9162",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9163",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9163",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9167",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9167",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9169",4,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",1,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9169",4,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9244",2,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0.5,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9244",2,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9201",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9201",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9202",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9202",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9247",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9247",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9209",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9209",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9248",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9248",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9143",4,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",1,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9143",4,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9154",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9154",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9220",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9220",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9246",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9246",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9219",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9219",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9190",0,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9190",0,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9195",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9195",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9176",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9176",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9170",1,3,">=2 (1 - 3)",">=",1,3,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_scrap","Samp9170",1,4,">0 (0 - 1)",">",0,1,TRUE,"number taxa - Functional Feeding Group (FFG) - scraper (SC)","Rule0","SMALL2",NA,"bugs","bugs",1,"sandybottomrivers_L4_Rule0_nt_ffg_scrap"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_shred","Samp9237",2,2,">=6 (5 - 7)",">=",5,7,TRUE,"number taxa - Functional Feeding Group (FFG) - shredder (SH)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_ffg_shred"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_shred","Samp9237",2,3,">=3 (2 - 4)",">=",2,4,TRUE,"number taxa - Functional Feeding Group (FFG) - shredder (SH)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_shred"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_shred","Samp9247",0,2,">=6 (5 - 7)",">=",5,7,TRUE,"number taxa - Functional Feeding Group (FFG) - shredder (SH)","Rule0","SMALL2",NA,"bugs","bugs",0,"sandybottomrivers_L2_Rule0_nt_ffg_shred"
"NM_Bugs_BCG","sandybottomrivers","nt_ffg_shred","Samp9247",0,3,">=3 (2 - 4)",">=",2,4,TRUE,"number taxa - Functional Feeding Group (FFG) - shredder (SH)","Rule0","SMALL3",NA,"bugs","bugs",0,"sandybottomrivers_L3_Rule0_nt_ffg_shred"
